id,true_0,score_0,score_1,score_2,score_3,score_4
388,0.0,0.40219063,0.18201719,0.21517313,0.14025047,0.060368575
389,0.0,0.20347902,0.2132289,0.32304636,0.16469355,0.09555224
390,3.0,0.21637419,0.1524368,0.32132566,0.17884661,0.13101672
391,0.0,0.21550438,0.14273326,0.30864614,0.2220205,0.111095734
392,1.0,0.18327808,0.16052917,0.3520428,0.16992578,0.13422418
393,3.0,0.25731888,0.21493778,0.2783588,0.16248617,0.086898364
394,0.0,0.46881285,0.14519717,0.20331082,0.13032298,0.052356172
395,2.0,0.17388286,0.1491442,0.35061038,0.19945483,0.12690772
396,0.0,0.6809888,0.073732086,0.14699472,0.06053591,0.03774857
397,0.0,0.17997491,0.14268658,0.32606563,0.22116978,0.13010307
398,0.0,0.6350296,0.09586427,0.1645798,0.059937302,0.044589076
399,0.0,0.5389672,0.113428205,0.2025344,0.08575549,0.05931467
400,1.0,0.22145945,0.14451478,0.31541875,0.17996584,0.1386412
401,0.0,0.3783609,0.20092157,0.24363385,0.12133189,0.055751786
402,2.0,0.18473952,0.13392569,0.35141918,0.19408807,0.13582748
403,2.0,0.18241666,0.16295053,0.34180716,0.19414231,0.118683375
404,3.0,0.4298979,0.14675258,0.21392384,0.14993228,0.05949341
405,0.0,0.54061663,0.10715633,0.20181939,0.119333126,0.031074474
406,0.0,0.6050756,0.11439926,0.14925283,0.08948672,0.04178553
407,0.0,0.45657328,0.17712484,0.19292283,0.128358,0.045021012
408,1.0,0.20783526,0.28939742,0.255367,0.16334297,0.08405738
409,1.0,0.1872893,0.22205843,0.2767119,0.18776242,0.12617797
410,2.0,0.17428432,0.16026069,0.34998664,0.18072924,0.1347391
411,3.0,0.19789372,0.13476962,0.29488257,0.24523044,0.12722363
412,2.0,0.38254997,0.21832421,0.22371899,0.11854493,0.056861863
413,0.0,0.5106297,0.12401668,0.20908043,0.10470794,0.051565245
414,1.0,0.18370531,0.22672114,0.27214363,0.19669262,0.12073727
415,0.0,0.37191057,0.20753501,0.22502135,0.13017546,0.06535759
416,0.0,0.6218888,0.11640719,0.13323924,0.0799809,0.04848386
417,1.0,0.16734593,0.20032568,0.3125794,0.19273305,0.12701595
418,0.0,0.4815357,0.12338148,0.21080706,0.12074835,0.06352747
419,0.0,0.5706842,0.14493623,0.1517265,0.089617305,0.04303575
420,0.0,0.17464416,0.15922539,0.31330836,0.24134155,0.11148056
421,0.0,0.20474721,0.13271259,0.29346448,0.24563299,0.12344274
422,2.0,0.2096179,0.23735741,0.30481958,0.18925628,0.058948874
423,3.0,0.1766334,0.15436572,0.34890795,0.20335501,0.1167379
424,1.0,0.17650369,0.1369232,0.3178134,0.22997195,0.13878776
425,0.0,0.42670125,0.17344911,0.20244324,0.12806134,0.06934501
426,0.0,0.18897396,0.23411685,0.31348884,0.15718926,0.10623108
427,1.0,0.19551224,0.21889776,0.2518034,0.20686693,0.12691967
428,0.0,0.19737652,0.20898521,0.27839473,0.18474331,0.13050027
429,0.0,0.3798342,0.1897865,0.21764924,0.13771649,0.07501359
430,4.0,0.16218549,0.17140757,0.318144,0.240951,0.10731193
431,2.0,0.23607862,0.14718568,0.36337286,0.14384562,0.109517194
432,3.0,0.19375792,0.14707367,0.31271172,0.24556282,0.10089383
433,4.0,0.25144246,0.13180394,0.30293363,0.19617231,0.11764764
434,1.0,0.18869326,0.19894262,0.23819293,0.23766226,0.13650899
435,1.0,0.2302041,0.20000027,0.2673918,0.18009654,0.12230723
436,0.0,0.42027655,0.1308252,0.25873017,0.11804584,0.072122194
437,3.0,0.2969849,0.18676761,0.27386668,0.14596838,0.0964124
438,1.0,0.17076372,0.1868782,0.28906202,0.22073779,0.13255823
439,2.0,0.17355186,0.16649406,0.3347813,0.21177532,0.11339752
440,0.0,0.18091589,0.13965084,0.29331684,0.25735202,0.12876438
441,0.0,0.32834664,0.17685646,0.27079943,0.12984073,0.09415668
442,2.0,0.15652432,0.12558904,0.31733328,0.26689076,0.13366261
443,0.0,0.58416903,0.14322075,0.15698363,0.07520196,0.040424626
444,0.0,0.46945515,0.123268075,0.24426112,0.09744589,0.06556975
445,2.0,0.1444335,0.16916786,0.33520064,0.22148906,0.12970899
446,0.0,0.52624696,0.16186398,0.14746666,0.10846629,0.055956088
447,3.0,0.1720242,0.14504884,0.3113017,0.25230262,0.11932265
448,3.0,0.26925042,0.12953277,0.2772549,0.20060112,0.12336079
449,2.0,0.38403848,0.15561019,0.24685588,0.1393608,0.074134625
450,3.0,0.1832062,0.15697758,0.2958764,0.22648066,0.13745907
451,1.0,0.2186569,0.23042315,0.2934385,0.15374367,0.10373778
452,2.0,0.24164693,0.19221316,0.31153703,0.1461426,0.10846021
453,0.0,0.1633191,0.1490517,0.33980566,0.21040471,0.13741884
454,0.0,0.5268335,0.14845468,0.18672831,0.09143645,0.046547115
455,3.0,0.20110354,0.11344193,0.27532858,0.27537543,0.13475056
456,0.0,0.39723554,0.19272602,0.21854682,0.14333402,0.048157632
457,2.0,0.14426067,0.1380098,0.37263227,0.2091976,0.1358997
458,0.0,0.36316127,0.18432364,0.23933172,0.15486512,0.058318272
459,2.0,0.22389711,0.20759425,0.33687207,0.14052145,0.09111515
460,0.0,0.16685316,0.14822613,0.21638297,0.3013562,0.16718149
461,0.0,0.58233064,0.09383102,0.19466928,0.0818865,0.04728257
462,1.0,0.18535618,0.13970706,0.30525225,0.21996064,0.14972383
463,2.0,0.20106798,0.18053634,0.3051376,0.20006023,0.11319785
464,0.0,0.22572185,0.13972418,0.336047,0.18984866,0.10865831
465,0.0,0.42643633,0.15332156,0.23000884,0.118288636,0.07194462
466,0.0,0.2293616,0.18561535,0.2503823,0.2154704,0.11917032
467,0.0,0.55359584,0.14059807,0.16570525,0.09098953,0.049111325
468,1.0,0.17390978,0.17521681,0.30171388,0.2198432,0.12931634
469,3.0,0.17780843,0.148752,0.33926722,0.22098264,0.11318966
470,1.0,0.21570306,0.22804484,0.2971772,0.16483143,0.09424347
471,1.0,0.24140593,0.14179116,0.28108227,0.20354101,0.13217957
472,0.0,0.5836483,0.1093642,0.16564064,0.089523986,0.051822882
473,3.0,0.17744371,0.17576602,0.30686024,0.21077359,0.12915644
474,1.0,0.179955,0.16883214,0.28929403,0.22514066,0.13677818
475,0.0,0.43893683,0.16481562,0.20580402,0.13747607,0.0529674
476,0.0,0.5490497,0.15303925,0.13982081,0.107371695,0.050718606
477,0.0,0.22342186,0.15066192,0.27537385,0.24846305,0.10207934
478,2.0,0.22152133,0.18858086,0.30673608,0.16765015,0.11551158
479,0.0,0.3768092,0.2064317,0.23637263,0.11986977,0.060516663
480,0.0,0.58268255,0.12405599,0.14516756,0.08961446,0.058479507
481,0.0,0.19429605,0.17149638,0.35058254,0.17195858,0.11166645
482,0.0,0.43039194,0.16411538,0.23040736,0.11682216,0.058263246
483,1.0,0.27442363,0.24359663,0.25917423,0.1395243,0.08328123
484,1.0,0.2659039,0.2581554,0.24304979,0.14282405,0.09006688
485,0.0,0.32655564,0.15860847,0.2961073,0.12299223,0.09573638
486,0.0,0.1937149,0.1834686,0.28960687,0.2109648,0.122244835
487,3.0,0.18635388,0.16240788,0.31463665,0.21153735,0.12506425
488,4.0,0.16020167,0.16589724,0.3232419,0.20216641,0.14849278
489,0.0,0.5327941,0.154841,0.17255114,0.09660485,0.04320881
490,0.0,0.1958805,0.19988215,0.2998061,0.18095975,0.12347152
491,0.0,0.46673205,0.1329613,0.22681366,0.11179824,0.061694678
492,3.0,0.32011563,0.2250088,0.218296,0.1669112,0.06966843
493,3.0,0.16905314,0.118569195,0.3012129,0.2798799,0.1312849
494,2.0,0.13892338,0.14608623,0.30580714,0.25537562,0.15380767
495,3.0,0.19399296,0.15651134,0.24735297,0.27210367,0.13003908
496,3.0,0.21419965,0.17523442,0.29071867,0.22151887,0.09832837
497,0.0,0.18494958,0.19248714,0.2894593,0.19708504,0.136019
498,0.0,0.3930988,0.19015516,0.22246397,0.12016884,0.074113235
499,0.0,0.37394592,0.20864458,0.25030434,0.11657984,0.050525326
500,2.0,0.13882928,0.1593563,0.3382816,0.2396097,0.123923086
501,3.0,0.15027536,0.14055717,0.32635158,0.250162,0.13265386
502,1.0,0.23068577,0.21103963,0.27375606,0.18793131,0.09658725
503,3.0,0.18107072,0.12629662,0.29153815,0.26936227,0.13173227
504,0.0,0.4865275,0.12785317,0.20130861,0.1204622,0.06384851
505,3.0,0.16970286,0.16810964,0.3083847,0.22429393,0.12950891
506,3.0,0.18776958,0.22162984,0.32287055,0.1825035,0.08522648
507,3.0,0.33606607,0.1882725,0.27471402,0.12998867,0.070958845
508,4.0,0.15510419,0.16366306,0.30352348,0.22006167,0.15764767
509,3.0,0.16379368,0.15654662,0.3101137,0.24092418,0.12862183
510,1.0,0.15543826,0.17092955,0.31658074,0.23431465,0.1227368
511,2.0,0.12626661,0.16169223,0.32850078,0.24264205,0.14089832
512,3.0,0.20087738,0.18772203,0.2875641,0.21390115,0.10993538
513,3.0,0.16696781,0.15438354,0.3109398,0.24192183,0.1257871
514,3.0,0.15331961,0.14082614,0.25908124,0.3054518,0.14132123
515,3.0,0.18138373,0.22382048,0.2587419,0.2185646,0.11748928
516,1.0,0.2494801,0.33606413,0.17266938,0.18335468,0.058431733
517,0.0,0.17471297,0.14756055,0.3001714,0.2297655,0.14778961
518,0.0,0.6022866,0.099230416,0.17222743,0.07510532,0.051150333
519,2.0,0.20962393,0.2042392,0.33646423,0.15678374,0.092888884
520,2.0,0.14601871,0.15885514,0.34775588,0.23444936,0.11292089
521,3.0,0.19710691,0.24538848,0.23348227,0.26020434,0.06381801
522,0.0,0.3487242,0.17927708,0.28153038,0.11411136,0.07635694
523,0.0,0.5782414,0.12790889,0.155861,0.097724035,0.04026468
524,2.0,0.15680104,0.15161984,0.3334861,0.22033097,0.13776207
525,0.0,0.46671388,0.16468324,0.21296544,0.11321485,0.042422555
526,1.0,0.20283063,0.24163193,0.29788643,0.16855751,0.08909355
527,2.0,0.21790037,0.17471762,0.29440778,0.21169639,0.10127785
528,0.0,0.34388056,0.15588203,0.2615066,0.13674149,0.10198926
529,1.0,0.18949896,0.17054814,0.3036501,0.21710612,0.11919664
530,0.0,0.5222742,0.10532486,0.21304417,0.087295026,0.07206173
531,0.0,0.64420676,0.114068024,0.12164355,0.07995334,0.040128335
532,1.0,0.16636768,0.16934314,0.32258052,0.22105938,0.120649286
533,1.0,0.1885266,0.20505887,0.31498492,0.1698723,0.12155726
534,1.0,0.19619587,0.22341654,0.28716698,0.18378398,0.10943659
535,3.0,0.18004748,0.1494979,0.2650542,0.27536657,0.13003382
536,0.0,0.58924055,0.15099314,0.13859327,0.07889084,0.042282205
537,3.0,0.17552722,0.21408218,0.28314775,0.2169638,0.110279046
538,3.0,0.16282776,0.1497734,0.2710487,0.2852289,0.13112119
539,0.0,0.20712233,0.24700712,0.2728316,0.16948445,0.10355452
540,3.0,0.21829262,0.3814615,0.17013367,0.17141019,0.058702003
541,0.0,0.6268013,0.109742336,0.1414373,0.08671319,0.035305824
542,2.0,0.1356653,0.13570726,0.33161005,0.24803023,0.14898719
543,2.0,0.16289894,0.16169907,0.31471172,0.25749144,0.10319878
544,0.0,0.64548653,0.087753154,0.15589555,0.06877955,0.042085245
545,3.0,0.17441903,0.14033866,0.28908473,0.24735595,0.14880162
546,0.0,0.4115296,0.17485182,0.20958805,0.12628616,0.07774429
547,0.0,0.5716218,0.10746115,0.1801897,0.0877625,0.05296489
548,3.0,0.19620655,0.19403772,0.28531262,0.20932667,0.11511648
549,3.0,0.19768716,0.14886294,0.32460418,0.21408625,0.11475953
550,1.0,0.17293523,0.18098246,0.30283168,0.22037019,0.12288052
551,1.0,0.24230738,0.21450365,0.2955654,0.16202049,0.08560308
552,3.0,0.24956039,0.16933368,0.2787223,0.23514353,0.067240104
553,0.0,0.65737534,0.07170269,0.15271439,0.07583545,0.0423722
554,0.0,0.464729,0.12839915,0.22970308,0.10985673,0.06731194
555,3.0,0.21295245,0.2049534,0.27028194,0.20170227,0.11010992
556,0.0,0.49222514,0.16055638,0.1675595,0.116533466,0.063125506
557,2.0,0.20286706,0.15714131,0.36987257,0.15492027,0.11519881
558,3.0,0.17810902,0.17003958,0.29151973,0.22891437,0.13141729
559,0.0,0.54486674,0.13621113,0.15663747,0.11479427,0.04749039
560,0.0,0.19087471,0.15979509,0.32862118,0.17768821,0.14302081
561,3.0,0.18014906,0.19525464,0.29231137,0.21342055,0.11886434
562,3.0,0.22233674,0.1926877,0.31876868,0.16612792,0.100078985
563,0.0,0.18324946,0.15575285,0.2962166,0.25152963,0.11325151
564,0.0,0.4129277,0.19015986,0.21250014,0.11783091,0.06658137
565,2.0,0.20524313,0.19508155,0.29815543,0.20366687,0.09785306
566,1.0,0.19468679,0.19368859,0.2934442,0.21158975,0.106590666
567,3.0,0.26695183,0.15095615,0.27185306,0.19766267,0.11257628
568,0.0,0.42755777,0.16478406,0.22837643,0.10838674,0.07089494
569,3.0,0.17406553,0.14751981,0.2781049,0.26461062,0.13569912
570,0.0,0.5677687,0.103505485,0.20846258,0.073568925,0.0466943
571,0.0,0.66911536,0.12539418,0.10226469,0.071818635,0.031407237
572,0.0,0.6508706,0.088656954,0.14920934,0.07512349,0.036139622
573,3.0,0.2221436,0.12075501,0.26703498,0.26754186,0.122524545
574,2.0,0.18911546,0.19815001,0.28664196,0.2115518,0.11454078
575,0.0,0.47507122,0.14209375,0.20373516,0.10860229,0.07049759
576,1.0,0.16480982,0.14930668,0.29519665,0.25250182,0.13818501
577,3.0,0.16095878,0.14582,0.3043421,0.24452703,0.14435206
578,3.0,0.1511914,0.11733474,0.30930516,0.271427,0.15074171
579,3.0,0.31151783,0.20976162,0.22471875,0.15811178,0.09589009
580,0.0,0.5181437,0.13536161,0.1722238,0.11974298,0.054527897
581,3.0,0.1604766,0.1371314,0.31391943,0.24907161,0.13940099
582,1.0,0.57787836,0.14257768,0.13624793,0.096801616,0.046494413
583,3.0,0.1863824,0.13774745,0.2951246,0.24135454,0.13939105
584,1.0,0.2590106,0.2172072,0.26149124,0.1722342,0.09005681
585,1.0,0.21369284,0.21085235,0.25961113,0.18333384,0.13250984
586,2.0,0.15619348,0.11714077,0.31377357,0.28458643,0.12830573
587,0.0,0.45112777,0.15505356,0.21544531,0.12328894,0.055084407
588,0.0,0.40732032,0.15621148,0.2369395,0.12467176,0.07485697
589,3.0,0.15882753,0.12879609,0.31204024,0.26349935,0.13683678
590,3.0,0.17230958,0.1932175,0.28843838,0.19945988,0.14657468
591,0.0,0.5548713,0.12518176,0.17847247,0.10561122,0.03586326
592,2.0,0.22352026,0.19876622,0.28277874,0.19714391,0.09779081
593,2.0,0.19433466,0.1672279,0.33000287,0.17324767,0.13518687
594,4.0,0.14673181,0.16123989,0.31253037,0.22243376,0.1570642
595,0.0,0.20582807,0.15686457,0.30435392,0.21483839,0.11811504
596,0.0,0.67102945,0.092992224,0.114085905,0.08475337,0.03713902
597,2.0,0.35856834,0.1796896,0.2540382,0.12533054,0.08237334
598,0.0,0.21924073,0.18675007,0.28959313,0.18872489,0.11569121
599,3.0,0.24556498,0.15142535,0.26222107,0.2337546,0.10703404
600,0.0,0.4521578,0.17126548,0.1961989,0.11093318,0.069444574
601,4.0,0.34242877,0.19990458,0.25074548,0.13468887,0.07223231
602,2.0,0.46923122,0.1293206,0.2187207,0.135419,0.04730849
603,0.0,0.5110749,0.15817761,0.18054701,0.09882325,0.051377136
604,0.0,0.6582413,0.085745215,0.15141188,0.06623331,0.038368225
605,1.0,0.3597484,0.23836301,0.21541728,0.1335742,0.05289712
606,4.0,0.16829602,0.20599243,0.30452943,0.20478706,0.116395056
607,3.0,0.2985966,0.23242186,0.22206837,0.16541906,0.08149417
608,0.0,0.68830276,0.09521042,0.10241092,0.078077935,0.03599795
609,0.0,0.5467884,0.11518335,0.19685383,0.07990984,0.06126459
610,0.0,0.5045957,0.1338868,0.2146306,0.08607803,0.060808823
611,4.0,0.17526776,0.12755074,0.30971307,0.21345846,0.17400992
612,0.0,0.2751464,0.20343012,0.274166,0.15418679,0.09307075
613,0.0,0.21249546,0.15190849,0.3178496,0.18956889,0.12817757
614,1.0,0.18681243,0.19611555,0.29596654,0.19555256,0.12555285
615,0.0,0.2204802,0.18165542,0.31190333,0.18540938,0.100551695
616,0.0,0.28755754,0.19958776,0.27892712,0.13247034,0.10145719
617,1.0,0.16027392,0.1875142,0.28817946,0.23870653,0.12532589
618,1.0,0.1613501,0.2022913,0.26018593,0.23597364,0.14019905
619,0.0,0.61756176,0.0940502,0.18374175,0.06511503,0.039531346
620,2.0,0.18391328,0.16278929,0.32342836,0.20491794,0.12495116
621,0.0,0.17817235,0.16180263,0.26086688,0.2523748,0.14678335
622,0.0,0.19259879,0.17455696,0.30602014,0.20930628,0.11751787
623,2.0,0.17606471,0.13803113,0.2846727,0.2601871,0.14104432
624,0.0,0.18873562,0.14447351,0.2896779,0.23871356,0.13839939
625,2.0,0.17591585,0.17020603,0.3343915,0.19920559,0.12028101
626,2.0,0.17352836,0.2117502,0.35247213,0.15110093,0.11114838
627,2.0,0.16917554,0.1272435,0.3167434,0.27981988,0.10701763
628,0.0,0.522197,0.15257631,0.1679636,0.10993153,0.047331568
629,1.0,0.49267972,0.15730952,0.17748083,0.11642928,0.056100663
630,0.0,0.19879425,0.17192252,0.3151064,0.18996087,0.124215946
631,0.0,0.5653658,0.15205336,0.14401582,0.0806562,0.057908826
632,0.0,0.25602472,0.18186079,0.29678673,0.15200485,0.113322906
633,3.0,0.15670873,0.15634193,0.3471182,0.2171509,0.122680284
634,0.0,0.30152375,0.14006893,0.28097627,0.16616559,0.11126546
635,2.0,0.15959273,0.13583049,0.29160556,0.2429476,0.17002364
636,0.0,0.29166147,0.13810848,0.2997873,0.15783681,0.112606
637,0.0,0.27934048,0.2114488,0.26764482,0.1384522,0.10311373
638,4.0,0.1696318,0.17516084,0.29567754,0.22964574,0.12988406
639,0.0,0.6769679,0.0835358,0.11346666,0.08461943,0.04141019
640,2.0,0.20089445,0.24990019,0.26492622,0.20559968,0.07867944
641,3.0,0.18287711,0.17165051,0.26772875,0.25256118,0.12518246
642,0.0,0.6266957,0.12916045,0.1371963,0.07581557,0.03113202
643,1.0,0.20967588,0.23479518,0.3061625,0.14098085,0.1083856
644,0.0,0.17729226,0.1445343,0.34403816,0.20595728,0.12817793
645,3.0,0.19025773,0.18110742,0.2629247,0.22643068,0.13927947
646,0.0,0.48210075,0.15630339,0.19896877,0.107922204,0.054704882
647,3.0,0.14733517,0.17441294,0.30194503,0.22925927,0.14704758
648,3.0,0.30119258,0.2863485,0.18758039,0.16974929,0.05512928
649,0.0,0.5199038,0.17419279,0.16154245,0.09805687,0.04630417
650,2.0,0.19061883,0.15374796,0.33019117,0.22072262,0.104719505
651,1.0,0.20717153,0.20119418,0.32094896,0.16606808,0.104617275
652,0.0,0.2228677,0.33154938,0.2015222,0.17488913,0.06917162
653,2.0,0.1713722,0.15805387,0.3445124,0.19326352,0.13279802
654,0.0,0.5020147,0.1509297,0.17599338,0.121588744,0.049473554
655,0.0,0.48390415,0.1520688,0.18863943,0.12183688,0.053550776
656,0.0,0.60157824,0.1438338,0.12357856,0.09588567,0.03512376
657,3.0,0.13982615,0.134925,0.2866168,0.27377322,0.16485883
658,0.0,0.48272428,0.16045386,0.18783739,0.114985175,0.053999264
659,0.0,0.22107427,0.16067334,0.31383753,0.18133216,0.12308273
660,0.0,0.3557663,0.21060328,0.2428087,0.10708895,0.08373273
661,0.0,0.61895555,0.09747201,0.1626999,0.090622924,0.030249614
662,0.0,0.60414135,0.1368113,0.12743883,0.08663203,0.044976518
663,3.0,0.18689272,0.13964748,0.33223262,0.19779061,0.14343661
664,2.0,0.21198691,0.17946048,0.30956143,0.20062274,0.098368436
665,2.0,0.15562186,0.15371804,0.33739737,0.22796844,0.12529433
666,0.0,0.5768996,0.10405109,0.16347514,0.09503977,0.060534406
667,1.0,0.18581435,0.24527706,0.24408613,0.20977893,0.11504353
668,0.0,0.63108975,0.10012643,0.14627492,0.07384422,0.048664648
669,3.0,0.17865704,0.17807363,0.29316947,0.22569561,0.1244043
670,0.0,0.44937563,0.13714492,0.21119638,0.13224831,0.07003486
671,4.0,0.16746193,0.16405888,0.3085194,0.22536018,0.13459963
672,1.0,0.54201996,0.14764827,0.15475045,0.10143228,0.054149013
673,1.0,0.39953503,0.17621349,0.2319721,0.13518785,0.057091486
674,2.0,0.16967697,0.16192813,0.3461287,0.19535972,0.12690645
675,3.0,0.14503844,0.16114825,0.35731044,0.21024862,0.12625423
676,0.0,0.15137249,0.176964,0.30426368,0.24555598,0.12184383
677,2.0,0.16896977,0.13799515,0.34881338,0.21529678,0.12892498
678,0.0,0.4211842,0.169275,0.2559817,0.100340284,0.05321886
679,1.0,0.16647482,0.172444,0.3242757,0.21444467,0.1223608
680,0.0,0.21925423,0.12118357,0.23692784,0.26892638,0.15370794
681,0.0,0.1861355,0.12935737,0.28611907,0.26783735,0.1305507
682,0.0,0.4119807,0.20655085,0.2019171,0.121859185,0.05769217
683,1.0,0.20978335,0.24027781,0.26350126,0.1870961,0.099341474
684,3.0,0.18068525,0.12580352,0.23479624,0.31846145,0.14025353
685,0.0,0.18030378,0.14294837,0.3043009,0.22348428,0.14896265
686,2.0,0.17089586,0.16791536,0.35289666,0.17316256,0.13512956
687,4.0,0.19387396,0.13627036,0.33510265,0.19179922,0.14295383
688,3.0,0.19738275,0.22690648,0.29656273,0.21681282,0.062335156
689,3.0,0.18363193,0.16849375,0.3023278,0.22331004,0.12223643
690,0.0,0.5515869,0.16268624,0.13674788,0.09695852,0.052020468
691,2.0,0.21352705,0.17914121,0.29293707,0.21104516,0.10334954
692,0.0,0.42057183,0.18122287,0.20838119,0.11561989,0.07420423
693,3.0,0.18556085,0.14816113,0.2782005,0.23602304,0.15205449
694,2.0,0.1766412,0.15697414,0.3583838,0.17695116,0.13104968
695,4.0,0.15908687,0.16528508,0.31432423,0.21905044,0.14225338
696,4.0,0.1881725,0.18705477,0.30258077,0.19390546,0.12828653
697,2.0,0.38048807,0.2203637,0.22553478,0.11437651,0.05923691
698,0.0,0.33189943,0.20506799,0.22706063,0.15446272,0.08150921
699,1.0,0.16962789,0.15844676,0.31219834,0.2199167,0.13981032
700,0.0,0.19982928,0.16003396,0.25072524,0.23995116,0.14946038
701,2.0,0.27044252,0.18325864,0.3007985,0.16403194,0.081468396
702,0.0,0.73708445,0.085505836,0.094884925,0.058031525,0.024493273
703,0.0,0.28627646,0.21717928,0.2628706,0.14108548,0.09258808
704,0.0,0.62047154,0.12278371,0.1271908,0.092570595,0.03698345
705,4.0,0.17563891,0.13766441,0.2894418,0.23328455,0.16397035
706,1.0,0.16025123,0.17845522,0.30655694,0.23300388,0.12173274
707,0.0,0.4472828,0.12062379,0.23146783,0.116828546,0.0837971
708,4.0,0.17732506,0.15460895,0.29648265,0.23110189,0.14048149
709,3.0,0.18655412,0.16095403,0.33384842,0.20681247,0.11183092
710,1.0,0.22091544,0.33729216,0.19663146,0.17001191,0.07514902
711,2.0,0.16098748,0.16941659,0.32592073,0.21513377,0.1285414
712,0.0,0.16611782,0.14427562,0.28393117,0.2770957,0.12857966
713,0.0,0.7411712,0.07045989,0.098407395,0.058883537,0.031078087
714,1.0,0.17828432,0.16059625,0.27740386,0.25980756,0.12390799
715,0.0,0.6306393,0.07847585,0.16990823,0.0772801,0.043696575
716,2.0,0.1794133,0.16213843,0.31821722,0.2231664,0.117064685
717,3.0,0.1781557,0.17438118,0.3000097,0.22276033,0.124693036
718,0.0,0.37544438,0.18681274,0.2599135,0.11694992,0.060879476
719,2.0,0.16722788,0.15193255,0.36483884,0.205499,0.110501684
720,1.0,0.17675942,0.21341825,0.2916075,0.2025374,0.11567739
721,2.0,0.32368407,0.20928904,0.2577294,0.12614393,0.083153546
722,2.0,0.19642656,0.19984137,0.32507434,0.17260261,0.10605516
723,3.0,0.15763065,0.14208615,0.31455198,0.30250672,0.083224446
724,0.0,0.48801893,0.1477704,0.19253945,0.12608996,0.045581337
725,1.0,0.42577955,0.20265526,0.19223937,0.116206996,0.06311886
726,1.0,0.21663244,0.2629627,0.28393283,0.15115671,0.085315354
727,3.0,0.22993554,0.15067029,0.25944018,0.24767466,0.11227936
728,3.0,0.17228353,0.12539719,0.2738551,0.28833356,0.14013056
729,0.0,0.6559568,0.11627987,0.10846141,0.08264653,0.03665541
730,0.0,0.55706686,0.1329233,0.16221362,0.09739653,0.050399683
731,3.0,0.16875102,0.17186247,0.30150858,0.2281318,0.12974614
732,0.0,0.21400136,0.2500125,0.27297884,0.17288953,0.090117775
733,3.0,0.17220472,0.16914958,0.31690857,0.21871522,0.1230219
734,2.0,0.24304233,0.15869288,0.32360235,0.15583628,0.11882617
735,0.0,0.4251058,0.17811114,0.21188639,0.123556264,0.061340418
736,0.0,0.33198306,0.2066967,0.22717954,0.18600655,0.04813419
737,0.0,0.45957583,0.13056694,0.22083852,0.12108971,0.067929044
738,0.0,0.22705123,0.20001003,0.26420686,0.18427521,0.12445661
739,0.0,0.22569998,0.20493248,0.2851778,0.17140387,0.11278584
740,1.0,0.20705543,0.14269647,0.30829534,0.21822332,0.123729475
741,0.0,0.50355726,0.15376422,0.18400016,0.10154725,0.0571311
742,3.0,0.13854702,0.26204935,0.2852508,0.21445411,0.09969873
743,2.0,0.38336065,0.16220716,0.27228856,0.10850456,0.07363908
744,3.0,0.3578274,0.17908785,0.24704844,0.14519987,0.07083644
745,0.0,0.48826775,0.16497909,0.17980048,0.11626784,0.050684877
746,3.0,0.15749925,0.1541649,0.28090703,0.27257976,0.13484897
747,0.0,0.44492358,0.14194742,0.21515927,0.12729484,0.07067489
748,2.0,0.19115698,0.14672928,0.2747159,0.2618225,0.12557536
749,0.0,0.6383385,0.086590834,0.15271945,0.07831134,0.044039864
750,0.0,0.35529995,0.20810765,0.22522576,0.14550649,0.06586017
751,0.0,0.572517,0.116765454,0.16526853,0.09987415,0.045574915
752,0.0,0.16363545,0.14705057,0.32474726,0.22420168,0.140365
753,4.0,0.16536582,0.26874644,0.23694505,0.22071524,0.10822747
754,0.0,0.5755026,0.104938924,0.1622297,0.09692518,0.060403604
755,0.0,0.48775673,0.15215085,0.1872828,0.107960515,0.064849176
756,1.0,0.25137833,0.22157185,0.26798785,0.15136695,0.107695
757,0.0,0.5054898,0.16014993,0.16852665,0.11616502,0.049668543
758,0.0,0.39512506,0.14856,0.25065237,0.12932421,0.07633838
759,0.0,0.29913446,0.20119694,0.2811969,0.13522093,0.08325078
760,2.0,0.23605388,0.15016155,0.32229894,0.18821512,0.103270486
761,3.0,0.20461558,0.16423754,0.31739688,0.19583227,0.11791773
762,0.0,0.54004407,0.14408652,0.16986497,0.09524765,0.05075681
763,2.0,0.16288678,0.13535999,0.31580913,0.2476825,0.13826154
764,0.0,0.3609023,0.21191952,0.1915915,0.16164947,0.07393722
765,3.0,0.17954287,0.17100552,0.33032465,0.18430465,0.13482226
766,0.0,0.18592463,0.20292652,0.3444649,0.17035283,0.096331105
767,1.0,0.19145155,0.23606719,0.27605876,0.17825532,0.11816716
768,2.0,0.21779543,0.16204199,0.31678823,0.17556165,0.12781271
769,0.0,0.53694296,0.14477155,0.16493826,0.10789151,0.045455772
770,0.0,0.16257234,0.11822267,0.2870907,0.28201306,0.15010121
771,0.0,0.59303856,0.12534901,0.14928067,0.0848298,0.04750196
772,4.0,0.18283315,0.14056598,0.3109407,0.21545693,0.15020323
773,0.0,0.44058624,0.12746419,0.25924286,0.090892,0.081814684
774,0.0,0.4549039,0.17446329,0.20223007,0.117147684,0.051255006
775,2.0,0.21928453,0.1976832,0.33115208,0.14493139,0.10694882
