id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
1684,6.0,0.00035046277,2.657216e-05,9.310045e-06,0.000102581915,0.00017709038,0.0008505106,0.9917448,0.00123925,9.34837e-05,0.004427412,0.0009784707
1685,9.0,0.006374646,0.0004369457,0.00039174358,0.0014948609,0.028564239,0.003400382,0.004555385,0.00047204088,0.00023016089,0.87207234,0.0820072
1686,6.0,4.784803e-06,2.0937624e-07,5.4503904e-08,2.920158e-05,1.0275406e-06,2.5894649e-06,0.9996178,1.022349e-05,1.4199968e-06,2.1292772e-07,0.00033239182
1687,9.0,0.00042436537,6.758571e-05,7.590841e-05,3.351349e-05,0.044119667,0.07763812,0.00050878944,0.00033525817,7.307687e-05,0.84273654,0.033987105
1688,10.0,0.0001517312,7.522002e-06,7.631929e-06,0.00044046654,0.0017784495,5.6084573e-05,0.015167601,6.0249724e-05,2.3588796e-05,0.0021094913,0.9801971
1689,10.0,0.00044215925,0.0003527837,0.00049178704,0.00016156344,0.07403079,0.015782686,0.00020092673,0.00022922624,7.856698e-05,0.03878851,0.869441
1690,6.0,9.906677e-07,5.3901207e-08,1.5068109e-08,5.1536695e-06,1.9660025e-07,6.507698e-07,0.99992144,4.0823656e-06,4.6162464e-07,1.0755375e-07,6.685732e-05
1691,8.0,0.0055268076,0.00094611436,0.0008056231,0.06852451,0.03506868,0.0017225497,0.00075329165,0.04020984,0.829878,0.0041030683,0.012461549
1692,0.0,0.99833494,0.0004096945,0.0009386439,1.8015884e-05,2.420772e-05,6.990395e-05,6.586349e-05,1.4393368e-05,1.3271341e-05,6.037061e-05,5.0721937e-05
1693,6.0,5.4569595e-05,2.5270915e-06,1.0729584e-06,0.0007483293,2.2719923e-06,7.3482793e-06,0.9987463,0.00016561111,8.216104e-05,4.8379556e-05,0.00014134702
1694,9.0,0.00054913503,0.00020342554,0.00015033585,0.00016227365,0.0008663595,0.00055109005,0.0007473783,6.263955e-05,3.0940708e-05,0.99373335,0.0029430976
1695,0.0,0.9654566,0.010853492,0.010195823,0.00038251572,0.00096464343,0.005279464,0.0018804836,0.00067756505,0.00033983227,0.0034259544,0.00054361834
1696,9.0,0.00040484517,5.113851e-05,2.9141458e-05,0.00012572295,0.00011604153,0.00018254833,0.0023377375,3.973596e-05,1.7730985e-05,0.99589443,0.0008007759
1697,7.0,0.007576608,0.0072656055,0.0061481944,0.07124694,0.028853085,0.005348421,0.0004209102,0.51967597,0.3104567,0.018908033,0.024099529
1698,5.0,0.00017976569,0.0002066657,0.00015026175,0.00053565647,0.14232108,0.81611496,0.00036662127,0.00016141532,0.000102326056,0.021532046,0.018329248
1699,6.0,0.0011984339,9.319635e-06,3.460167e-06,6.908525e-05,5.271455e-05,4.6982415e-05,0.9938632,3.7169873e-05,1.6700002e-05,0.003969575,0.0007333992
1700,3.0,0.00027210586,0.000106622734,7.0413e-05,0.96577203,0.0026566936,0.0002890969,0.0004916272,0.00011066422,0.00032456566,0.0093499655,0.020556238
1701,10.0,0.00066787476,0.00017812931,0.00021620991,0.0023200596,0.0030959474,0.00015945785,0.00037074214,0.0014179852,0.0016808948,0.0005362859,0.98935646
1702,10.0,0.002599049,0.0001834265,0.0001646993,0.0013048172,0.03767151,0.012623346,0.031081636,0.00017440146,0.00010692798,0.0018506739,0.91223943
1703,6.0,2.4756464e-05,8.080154e-06,3.4110476e-06,0.0024543216,5.5105284e-06,2.1573338e-05,0.9927995,6.3453655e-05,4.102412e-05,9.653139e-05,0.004481847
1704,3.0,1.7206845e-05,1.6758519e-05,1.0203015e-05,0.99914694,7.1525988e-06,1.6831236e-05,0.0003343231,2.7924432e-05,0.00026679106,0.00010964035,4.6188732e-05
1705,4.0,1.08225995e-05,3.1363306e-05,1.6228265e-05,8.180951e-06,0.8502088,0.14956869,1.5141942e-06,8.804721e-06,8.2689314e-07,2.2358856e-05,0.00012240389
1706,10.0,1.1595333e-05,7.658636e-07,7.966912e-07,3.295007e-05,0.00081785506,9.6583e-06,0.00040651349,1.9176652e-05,2.9545167e-06,0.00020317215,0.9984946
1707,5.0,9.2949456e-05,4.887826e-05,2.5628326e-05,5.827397e-06,0.01964797,0.97948265,0.00023211064,0.000119899814,1.771037e-05,0.00019612354,0.00013025891
1708,0.0,0.9977422,0.00019437964,0.00075368665,3.2249354e-05,5.7371944e-05,0.0001977699,3.1844895e-05,3.113214e-05,2.5552707e-05,0.00029314836,0.0006407014
1709,4.0,0.0011887533,0.0031532461,0.0016761926,0.0005477397,0.52142346,0.4695929,5.5950375e-05,0.0007203174,8.549528e-05,0.00063659786,0.00091932743
1710,6.0,4.8548205e-05,2.3857917e-06,8.2964317e-07,2.1397878e-05,6.3680265e-05,7.250133e-05,0.993168,0.0008560528,9.225557e-06,4.1991752e-06,0.0057532005
1711,0.0,0.85785353,0.014913225,0.03384259,0.00070618547,0.0005718333,0.0044018687,0.00044384474,0.00020597465,0.0004413664,0.08507816,0.0015414046
1712,6.0,2.0888618e-05,5.805618e-06,1.1665388e-06,0.00051578315,1.158542e-06,1.15627745e-05,0.9992507,0.00011210036,5.10015e-05,1.9669338e-05,1.0096838e-05
1713,3.0,3.4690023e-05,2.81301e-05,2.447769e-05,0.9992009,1.5464982e-05,1.0964485e-05,0.00017529196,2.5872067e-05,0.00025986473,9.3912065e-05,0.00013039033
1714,6.0,1.8291226e-05,1.4807268e-06,3.9136063e-07,5.096221e-05,3.1783566e-06,8.019503e-06,0.9995604,8.039049e-05,9.447104e-06,3.3784792e-05,0.0002336842
1715,3.0,0.00032928513,0.00022156845,0.00011971875,0.99664366,0.00036750757,0.00019279264,0.000895442,0.00014125957,0.00046892464,0.000417501,0.00020231259
1716,1.0,0.0014284287,0.75838727,0.2388776,5.670716e-05,0.0003270334,0.00050903443,2.9550474e-06,0.00021240265,2.0057445e-05,6.1977703e-06,0.00017234402
1717,9.0,0.001707543,0.0008112709,0.0008865551,0.0005699426,0.0032105623,0.0040250933,0.00019833753,6.128644e-05,9.589659e-05,0.97258794,0.01584563
1718,6.0,1.2225555e-05,6.3892713e-07,1.08461556e-07,1.552085e-05,4.039155e-07,2.578351e-06,0.99994755,4.368065e-06,1.410819e-06,3.4196516e-06,1.1685905e-05
1719,6.0,5.6510384e-05,9.146504e-06,1.4249341e-06,0.00024174355,7.058572e-07,7.798592e-06,0.9995927,1.1970204e-05,6.525489e-06,6.7011555e-05,4.4227118e-06
1720,6.0,0.00019944586,0.00030504316,9.891654e-05,0.004694704,2.1068761e-05,0.00015061193,0.99084234,5.276369e-05,4.7067224e-05,0.0032326593,0.00035543388
1721,10.0,0.0056662564,0.00095688866,0.00096911186,0.025721738,0.12400353,0.03238998,0.034653816,0.0019627304,0.0035669673,0.021019096,0.7490899
1722,6.0,0.00013524073,5.870478e-06,3.436153e-06,0.00039243544,7.922138e-05,5.3742588e-05,0.96584475,4.3688622e-05,2.2601404e-05,2.6527907e-06,0.03341636
1723,9.0,0.00039669947,0.0016972857,0.0011145007,0.0009850275,7.022528e-05,0.00062561483,0.0004268154,2.2263415e-05,4.9823877e-05,0.9944143,0.00019738603
1724,2.0,0.0017726241,0.59443045,0.3914878,0.00060978055,6.2819396e-05,0.00052167266,8.7155815e-05,6.869828e-05,5.7018904e-05,0.0107868435,0.00011513216
1725,4.0,2.2461121e-05,2.9983155e-05,1.7639757e-05,1.300477e-05,0.78385735,0.21532112,6.4325372e-06,2.099587e-05,3.8187854e-06,0.0002500342,0.0004572062
1726,9.0,0.007915423,0.006274109,0.003462852,0.0015226243,0.00026211105,0.0006649293,0.0030267243,7.411338e-05,0.00017262208,0.9763265,0.000298014
1727,5.0,0.00077841623,0.0001668036,0.00012215675,3.2040218e-05,0.06219908,0.8905258,0.00017234027,5.908072e-05,3.456074e-05,0.045736372,0.00017345954
1728,3.0,0.0013153265,0.0013999615,0.000891919,0.9685019,0.0002598426,0.00016875935,0.0034055165,0.0003384807,0.005867444,0.017359622,0.0004911931
1729,9.0,0.00075223995,0.0075301663,0.004131735,0.0028128033,0.00013057083,0.0006010561,0.00017836213,4.308398e-05,9.1726404e-05,0.98348594,0.00024232417
1730,6.0,3.8356102e-05,3.0983033e-06,9.727614e-07,9.506671e-05,7.61552e-05,6.555122e-05,0.9949719,0.00020390005,1.6479285e-05,2.826709e-06,0.004525796
1731,3.0,0.0010348221,0.00066906825,0.00040171825,0.986541,0.0006696358,0.00051746826,0.00023416593,8.317765e-05,0.0006802631,0.007851979,0.0013167759
1732,9.0,0.00024572542,2.9135721e-05,1.3961739e-05,0.00011429343,0.00012120438,0.00013078038,0.001835579,1.1907535e-05,9.85385e-06,0.99523515,0.0022524027
1733,9.0,7.736568e-06,2.4952437e-06,3.5214528e-06,5.0038907e-06,0.00026644085,4.1400894e-05,3.906981e-06,1.408113e-06,1.1197254e-06,0.997512,0.0021550315
1734,10.0,0.001656379,0.00034965144,0.0006200948,3.4735585e-05,0.30235192,0.13645002,8.620908e-05,0.00044169812,0.000110722845,0.014758331,0.5431403
1735,8.0,0.00039195517,7.1943374e-05,4.9460104e-05,0.003156072,0.00032926348,9.331231e-05,0.000105542065,0.09985868,0.8955736,0.00016083974,0.0002094106
1736,7.0,0.0002434126,0.00013561123,5.748146e-05,0.0003004667,0.00081261626,0.00046942793,0.00021644714,0.99181354,0.005020122,4.999966e-05,0.0008809463
1737,9.0,0.000299473,0.00044315477,0.00038061957,2.7024304e-05,0.009409444,0.030336307,3.93127e-05,1.9324434e-05,1.5457454e-05,0.9580766,0.0009532684
1738,0.0,0.75482976,0.010921589,0.008008704,0.0015971327,0.07038533,0.02779768,0.030218871,0.07578322,0.004551179,0.00087442703,0.015032224
1739,1.0,7.940469e-05,0.5668615,0.432781,9.6602176e-05,2.2471037e-05,3.7693542e-05,3.093679e-06,1.9440815e-05,4.6910345e-06,3.5674802e-05,5.8394482e-05
1740,10.0,0.00026813117,9.614195e-06,1.4947668e-05,4.6199148e-06,0.028710311,0.004057314,0.00028287875,0.00013848778,1.3364788e-05,0.0010540414,0.96544623
1741,6.0,1.225998e-05,4.4917604e-07,1.9581809e-07,0.00030593065,8.7942385e-07,1.1316812e-06,0.9978789,8.895853e-06,5.4907573e-06,1.971828e-06,0.0017839511
1742,6.0,5.7758625e-05,1.1428821e-05,3.2052906e-06,6.2125015e-05,0.0001153535,0.00022159563,0.9919411,4.0104227e-05,4.76286e-06,4.4839664e-05,0.007497721
1743,3.0,0.00039757055,0.00017388658,0.00012925839,0.96693534,0.0011527262,0.0009292436,0.0065856082,0.00073421537,0.0023279504,0.008852009,0.011782181
1744,6.0,8.70043e-05,1.7751466e-06,4.1667238e-07,1.0997246e-05,2.6468115e-05,2.6914224e-05,0.9983802,0.00036552202,1.2342976e-05,2.6907485e-06,0.0010857388
1745,9.0,0.0011130519,0.00011063219,0.00010873931,2.2914459e-05,0.0014250401,0.0028740568,8.315213e-06,6.1421742e-06,1.4442903e-05,0.9942053,0.00011141452
1746,9.0,0.00014114562,1.8356397e-05,1.969446e-05,8.724541e-06,0.017745823,0.021684393,7.152442e-05,2.8356017e-05,1.2188969e-05,0.9579536,0.0023161715
1747,6.0,6.1132782e-06,3.41077e-07,5.7892326e-08,1.3497017e-05,3.3114227e-07,1.0197273e-06,0.99995756,1.8243995e-06,9.865644e-07,1.1833981e-05,6.4652213e-06
1748,5.0,0.0006372099,0.0008007311,0.00047293966,0.0018870225,0.01645016,0.96073264,0.00048052933,0.00019398947,9.393708e-05,0.015054213,0.003196682
1749,0.0,0.5264557,0.25840515,0.2098196,0.00054186716,0.00073961593,0.0018650416,6.1506886e-05,0.0008722333,0.00036839218,0.00015682414,0.00071404467
1750,6.0,1.2784544e-05,1.6954763e-06,4.5792382e-07,0.000104898114,6.9178764e-06,9.734858e-06,0.9976941,9.576291e-05,1.3912064e-05,3.5622265e-06,0.0020561768
1751,4.0,0.012390097,0.00073146727,0.00088047306,8.0289814e-05,0.82946485,0.08546649,0.0003692004,0.00035452194,9.53087e-05,0.022260463,0.04790691
1752,6.0,0.0003132442,9.718582e-06,3.4733534e-06,0.00033180605,6.6086046e-05,2.2010086e-05,0.9964612,0.0001533272,3.4784767e-05,0.0009654003,0.0016389766
1753,4.0,8.024627e-05,0.0022944377,0.0018530734,0.00018289806,0.56915724,0.39184198,3.176701e-05,0.00017790718,4.633671e-05,0.020165544,0.014168524
1754,6.0,3.1935106e-05,1.1915519e-06,4.3034035e-07,6.1932034e-05,6.3051375e-06,3.4761317e-06,0.9962962,1.8099227e-05,3.4918407e-06,4.6905743e-06,0.0035722605
1755,10.0,0.00019176262,5.942824e-05,3.669426e-05,0.0030350024,0.008473322,0.00037069662,0.013149063,0.0031245928,0.00029888164,0.00014496829,0.9711156
1756,10.0,0.0003895854,2.5893216e-05,4.243728e-05,8.9465066e-05,0.0016515177,1.219625e-05,4.518028e-05,2.8522223e-05,2.2079903e-05,2.5296538e-05,0.99766773
1757,4.0,0.0007194975,0.0024922823,0.0019773515,0.0003195075,0.41499296,0.5706951,5.8545123e-05,0.00033200797,6.420696e-05,0.0067649703,0.0015835302
1758,1.0,0.010781664,0.66435134,0.30741125,0.000103340535,0.008222273,0.007840269,7.818014e-06,0.0007696789,7.436997e-05,1.3001457e-05,0.00042506677
1759,6.0,0.00010880016,7.427494e-06,1.8374469e-06,5.530866e-05,2.8358543e-05,4.9758928e-05,0.9937092,5.709543e-05,9.782484e-06,0.005861313,0.00011118702
1760,6.0,1.0715137e-06,1.5110404e-08,2.8416094e-09,9.351097e-07,4.3360394e-08,2.5897405e-08,0.99981004,9.191778e-07,1.9050394e-07,2.4760934e-07,0.00018656583
1761,6.0,0.0002797494,1.1171293e-05,2.0665543e-06,0.00026832105,8.050786e-06,5.070979e-05,0.99870515,0.00036123264,0.00012456924,0.00015779407,3.116177e-05
1762,6.0,5.187251e-06,4.2918745e-07,6.720321e-08,4.110286e-05,3.0323247e-07,8.7886355e-07,0.99990284,7.619045e-06,2.886653e-06,3.418943e-05,4.491915e-06
1763,4.0,4.9091053e-05,0.00016856033,0.00010857675,3.7669368e-05,0.61822,0.38039058,1.0991734e-05,2.656206e-05,9.521884e-06,0.00038480584,0.0005936448
1764,6.0,0.0001252446,4.1742223e-06,1.2258307e-06,0.0004181263,4.699564e-06,9.37828e-06,0.9990953,5.3279433e-05,6.40671e-05,0.000100547935,0.00012400358
1765,7.0,5.855589e-06,2.1851167e-06,1.2370211e-06,0.0001491912,6.0078164e-05,7.6255196e-06,7.364842e-05,0.99772316,0.0019405625,2.3053924e-07,3.6308407e-05
1766,7.0,0.00011978129,5.519908e-05,2.6756146e-05,0.00018305321,0.0040917313,0.0004331504,5.0602295e-05,0.98356664,0.011043045,1.0007667e-05,0.00042004482
1767,4.0,0.0011413478,0.0023305186,0.0019009098,0.0003527356,0.9042226,0.061200093,1.9790788e-05,0.010631857,0.00048356268,0.0016633538,0.01605319
1768,0.0,0.99984837,1.15864295e-05,2.6561469e-05,3.2172575e-06,9.50051e-06,1.812057e-05,2.7891692e-05,4.4542603e-06,6.274503e-06,2.3139592e-05,2.0795675e-05
1769,10.0,4.6535988e-05,1.463894e-05,2.799976e-05,4.0333965e-05,0.08341714,0.0026030059,1.8991244e-05,3.5138462e-05,1.3688982e-05,0.1517418,0.7620408
1770,5.0,0.0021479905,0.0006365597,0.00042368384,1.624037e-05,0.030867696,0.9638794,4.3057633e-05,4.9916063e-05,2.3926887e-05,0.0018362955,7.522409e-05
1771,10.0,5.2352632e-05,3.3208732e-06,4.786469e-06,0.00015913209,0.0031024446,4.8605547e-05,0.00010115128,1.43313155e-05,6.183941e-06,5.9224207e-05,0.9964484
1772,2.0,0.002475288,0.47303218,0.51406735,0.001902568,0.00019650196,0.0003184855,2.9217881e-05,8.824585e-05,0.000104477615,0.006090526,0.001695164
1773,6.0,2.8757711e-05,6.5643997e-07,1.6784834e-07,2.2546456e-05,2.284659e-06,2.5483255e-06,0.9991291,2.0751542e-05,8.711737e-06,9.649241e-06,0.00077489816
1774,9.0,0.00019690058,0.00054317847,0.0005118623,0.00012476447,0.020770406,0.032979123,1.4423829e-05,9.478257e-05,7.0749535e-05,0.93269694,0.011996823
1775,6.0,5.8926096e-05,5.7666207e-06,2.653507e-06,9.022939e-05,0.00035193542,0.00011643159,0.95080733,4.2869116e-05,1.8682535e-05,6.9888636e-05,0.04843522
1776,6.0,0.0019834875,0.00020147643,9.0227e-05,0.0046080807,0.0010460434,0.0007891093,0.9781672,0.0021860918,0.00064925774,0.0068964893,0.0033825221
1777,6.0,3.7000314e-05,1.2160049e-06,5.3384764e-07,3.9846764e-05,7.5436997e-06,1.0190051e-05,0.99719256,8.096206e-05,5.4666525e-06,2.900115e-06,0.002621727
1778,9.0,0.0006247445,0.0009931517,0.0006756935,0.00033401645,0.23829436,0.14898768,6.614804e-05,0.00051477196,0.0004687837,0.5629534,0.046087198
1779,9.0,0.0005458981,0.00018803745,0.00010087684,0.011134286,0.0005947033,0.00020624358,0.0010961378,6.7641005e-05,0.00017390719,0.9781396,0.0077526104
1780,7.0,3.7416015e-05,3.999426e-05,2.031757e-05,0.0014607725,0.00050327484,9.2765156e-05,0.00020906447,0.9931467,0.0042265123,4.215026e-06,0.00025894894
1781,10.0,0.0001241293,1.4314628e-05,2.282422e-05,0.0022173787,0.002127759,0.00019495586,0.0013987726,0.00011330614,8.645852e-05,7.727353e-05,0.99362284
1782,6.0,4.6696958e-05,5.1357915e-06,1.7042328e-06,0.00039126302,5.1669747e-05,4.341314e-05,0.9911576,0.00015968982,6.361916e-05,1.3294882e-05,0.0080659045
1783,6.0,7.69271e-05,1.5774882e-05,3.2040214e-06,0.000114670125,1.9239607e-05,0.00013104011,0.99917835,0.00010818642,1.1336623e-05,0.00029244286,4.874284e-05
1784,6.0,0.00040094322,3.520385e-06,1.6922464e-06,0.00012286443,5.7668713e-05,2.0830803e-05,0.99669987,0.00010136581,1.84379e-05,0.00025974927,0.002313123
1785,6.0,0.002073925,0.001726383,0.00039254222,0.050505113,0.00013984754,0.0015985644,0.91034055,0.0008300004,0.0005932962,0.03149029,0.000309458
1786,6.0,6.504048e-05,9.5522155e-06,2.8397085e-06,0.02098728,3.8491206e-07,2.8375428e-06,0.9780295,0.00015875604,0.00064216723,7.2437666e-05,2.9170827e-05
1787,5.0,9.632402e-07,4.526495e-06,3.2559528e-06,2.2308902e-06,0.038596194,0.9613178,3.5660491e-07,7.1716954e-07,3.7605943e-07,5.0047507e-05,2.3526894e-05
1788,6.0,0.00024129449,1.7083217e-05,5.5613036e-06,0.0007979883,0.0001503658,6.78236e-05,0.9974704,7.538597e-05,3.651698e-05,0.0005685829,0.0005690394
1789,4.0,1.4715023e-05,3.294467e-05,2.0037103e-05,5.847025e-05,0.854691,0.14428745,6.6792923e-06,2.5606589e-05,2.4794235e-06,8.50531e-05,0.0007754176
1790,6.0,5.337155e-06,3.4940498e-07,1.03789766e-07,6.658957e-05,2.5103918e-07,8.5096036e-07,0.99965084,6.7296833e-06,2.0196408e-06,3.1136085e-07,0.0002666091
1791,4.0,0.0024484843,0.0023867332,0.0020696635,0.0050563463,0.6972822,0.25594604,0.0002862714,0.008613467,0.0017711144,0.019640736,0.0044989185
1792,2.0,0.0011377435,0.5441881,0.44014546,0.0040219775,4.0724113e-05,0.00020000704,0.000105046944,8.541136e-05,0.000104565894,0.009812776,0.00015816091
1793,6.0,3.2084092e-06,1.373644e-07,2.4737398e-08,7.122286e-05,1.1459765e-08,1.2160646e-07,0.9999219,6.3840463e-07,1.2539006e-06,1.2002849e-06,2.2678122e-07
1794,2.0,0.0012365293,0.38609445,0.61104894,0.00011532883,2.3135208e-05,0.00019738033,1.60833e-05,2.5917934e-05,2.2995593e-05,0.001178926,4.031498e-05
1795,5.0,0.00015506006,0.0007218108,0.00035130943,0.00012518775,0.19139943,0.80701756,1.3315376e-05,6.449783e-05,1.42191475e-05,8.727296e-05,5.0317452e-05
1796,0.0,0.7377911,0.08995373,0.07065537,0.0033956955,0.03935255,0.030458238,0.0031638022,0.01431339,0.006226285,0.0014513717,0.0032385115
1797,0.0,0.9997423,1.9495208e-05,9.721971e-05,9.0386e-06,2.9750252e-06,8.359975e-06,7.837937e-06,3.563319e-06,8.854509e-06,3.9606406e-05,6.0721337e-05
1798,0.0,0.99690336,0.00012729774,0.00024369398,5.9460235e-05,6.2451756e-05,0.00018360635,0.00028410667,2.1062207e-05,3.654244e-05,0.0017488799,0.00032955446
1799,6.0,7.175602e-05,3.144869e-06,1.0386275e-06,0.00026715238,2.7017793e-05,4.1335938e-05,0.9966168,3.7204456e-05,1.5319569e-05,2.994274e-06,0.0029163456
1800,3.0,0.0022812327,0.021618629,0.016126443,0.9432908,0.0009666682,0.00087065005,0.0058554225,0.00086895085,0.0016942314,0.0045119864,0.0019148914
1801,9.0,6.0657592e-05,7.642643e-05,8.142545e-05,1.6481737e-05,0.0082925875,0.0020320406,6.6337934e-06,1.2067949e-05,9.44636e-06,0.98033696,0.0090753585
1802,6.0,0.0024858718,0.00014692382,9.670776e-05,0.029454827,0.0006964131,0.00092064135,0.929885,0.000637216,0.00078027527,0.012534492,0.022361604
1803,6.0,0.00018076794,1.5313008e-05,4.6528744e-06,0.0005603068,3.7443253e-05,8.4234714e-05,0.99546057,0.00015017163,3.791003e-05,0.0017017147,0.001766908
1804,9.0,0.0056190114,0.0009417206,0.0011292292,0.00016081452,0.0009442724,0.0006901454,0.0010162512,5.9820166e-05,7.09866e-05,0.98233104,0.0070367446
1805,6.0,0.0100747505,1.7253085e-05,1.1448202e-05,0.00010725201,5.6002973e-05,7.124561e-05,0.9856784,0.00016317151,3.7630365e-05,1.311098e-05,0.0037698112
1806,0.0,0.9996506,2.0978605e-05,4.445421e-05,1.1998636e-05,3.9911647e-06,1.6637248e-05,5.2912303e-05,6.177453e-06,8.903044e-06,0.00016131133,2.1991387e-05
1807,7.0,0.0021029422,0.00017281965,0.00016657972,0.0047913617,0.008083393,0.0005923334,0.001443256,0.88689464,0.07876699,7.9865014e-05,0.016905742
1808,1.0,0.0009951418,0.44271132,0.55559134,0.00013366969,1.5583852e-05,9.034854e-05,9.542575e-06,1.8442273e-05,2.0271687e-05,0.00039913345,1.5241082e-05
1809,5.0,1.2333728e-05,9.399377e-06,7.24555e-06,2.1440635e-06,0.158338,0.8410516,2.8717677e-06,1.3545317e-05,1.8355697e-06,0.00046457796,9.6575284e-05
1810,1.0,0.00018774702,0.6339029,0.36531213,0.00019491291,2.558411e-05,5.746409e-05,1.444112e-05,3.1000265e-05,1.0218747e-05,0.0001617311,0.00010193057
1811,6.0,0.01765359,0.0025129374,0.0017997578,0.05314767,0.0028489316,0.0026111708,0.64464074,0.015040142,0.020171456,0.2095586,0.030015077
1812,10.0,0.016965214,0.015734958,0.017449941,0.026866449,0.14662692,0.03658773,0.0056105256,0.0022398622,0.0029710662,0.004087591,0.7248598
1813,4.0,0.0003026767,0.00014017281,0.000120367484,0.0014450208,0.81874603,0.122645,7.1915434e-05,8.806139e-05,3.1155494e-05,0.0043088403,0.05210081
1814,6.0,2.4507087e-06,1.9572893e-07,4.3053504e-08,3.9716233e-06,4.4485475e-07,3.1289283e-06,0.9999589,9.425127e-06,1.4284473e-06,2.170868e-06,1.794815e-05
1815,1.0,0.00031841092,0.5996599,0.39946875,0.00025142476,9.612838e-06,5.9961923e-05,2.0717149e-05,2.3273398e-05,1.0978688e-05,0.00014385984,3.301098e-05
1816,8.0,7.3253473e-06,1.2017726e-06,8.572864e-07,0.000216906,1.8390314e-05,3.1208378e-06,6.2475146e-06,0.0015561488,0.9981755,8.7163585e-07,1.3342174e-05
1817,6.0,0.0019773506,0.00017448461,5.334274e-05,0.0050609144,0.00012470887,0.00046222663,0.9773989,0.0015900631,0.00038457316,0.011755986,0.0010174623
1818,0.0,0.8125989,0.011937506,0.009497978,0.001050715,0.009982799,0.024748022,0.038273267,0.0023126542,0.0011315128,0.07016761,0.018299062
1819,10.0,6.1925515e-05,1.8154002e-05,1.8436667e-05,0.00023583027,0.0055025537,0.00093545724,0.00083709584,8.303153e-05,2.5792222e-05,0.00012833907,0.99215335
1820,7.0,0.0012137579,0.0005408971,0.0003953572,0.0009725929,0.0025772378,0.0029992033,0.00043131702,0.98189455,0.0039695133,0.0003734673,0.004632131
1821,9.0,0.0012949903,0.005716284,0.0021017916,0.002321149,0.0003531234,0.0019002769,0.0063653546,0.00017279033,0.00014159796,0.979127,0.00050569436
1822,6.0,6.1375003e-06,4.810421e-07,1.4751373e-07,2.2807537e-05,3.5338398e-06,1.0357373e-05,0.9990476,1.2160401e-05,1.5535696e-06,2.1569483e-06,0.0008930981
1823,4.0,0.0005715432,0.0001265927,0.00010356512,5.5958088e-05,0.88219583,0.036157764,1.5505766e-05,0.0004246036,9.969976e-05,0.053228285,0.027020598
1824,10.0,8.623833e-05,1.6822401e-05,2.8301372e-05,1.5059284e-05,0.020433346,0.00062008423,3.276551e-05,6.831714e-05,7.800927e-06,0.0017009211,0.97699034
1825,6.0,0.00014297699,9.0936965e-06,2.7378233e-06,0.00091870606,7.1776576e-06,2.6687749e-05,0.9986889,8.0123704e-05,4.130165e-05,2.5597546e-05,5.682071e-05
1826,9.0,0.00053521997,0.001465552,0.0019102748,2.3091015e-05,0.05863373,0.06995845,9.6358664e-05,0.0001027058,4.0739313e-05,0.86215866,0.0050752494
1827,1.0,0.00090373977,0.5810406,0.41694263,0.00040249823,0.00014868283,0.0002615656,1.9730542e-05,4.3895896e-05,2.1746775e-05,9.155839e-05,0.00012331671
1828,9.0,0.00095725444,0.00013790137,0.00017212422,0.00088435033,0.004306456,0.006565716,5.2231208e-05,3.4149132e-05,5.774464e-05,0.95792437,0.028907735
1829,5.0,4.844528e-05,0.00016388748,0.00012895637,0.00024029533,0.017091613,0.96072185,0.00012381336,3.286539e-05,2.6495543e-05,0.016850976,0.004570889
1830,6.0,0.00024621267,1.7855022e-05,3.6754109e-06,0.0075146826,4.0193627e-06,1.9565614e-05,0.9916786,9.19107e-05,0.00021435723,0.00018533107,2.3830058e-05
1831,9.0,8.96507e-05,6.403369e-05,6.443911e-05,2.6913298e-05,0.07769928,0.07648041,9.254005e-06,2.5971129e-05,2.1514565e-05,0.84241056,0.0031079669
1832,7.0,0.0012814879,0.0012172322,0.00093941635,0.0027186372,0.0019775906,0.0025800825,0.0004299393,0.98038644,0.0058996305,0.0004085239,0.0021610172
1833,6.0,2.0975693e-07,6.1082144e-09,1.399408e-09,4.830217e-07,1.3764758e-08,3.9849176e-08,0.99998105,3.2481842e-07,1.3937836e-07,3.1068033e-08,1.7778582e-05
1834,7.0,6.478423e-05,3.8249535e-05,1.4717596e-05,0.0023850182,0.00029458274,6.5814165e-05,0.00031829186,0.98759204,0.009022342,1.2049325e-05,0.00019221054
1835,10.0,0.0068826834,0.00084443955,0.0009002152,0.005117701,0.09877355,0.03043301,0.005262035,0.00056786736,0.00019661202,0.07892715,0.7720946
1836,6.0,0.0005079949,5.058238e-05,1.2081181e-05,0.014958593,5.66016e-06,2.5156278e-05,0.98294616,0.00037901782,0.0009497326,0.00015196517,1.3010877e-05
1837,1.0,0.00013956931,0.6285719,0.37086347,0.00011012207,3.536084e-05,9.41063e-05,1.192595e-05,3.2323722e-05,8.337511e-06,7.602225e-05,5.676865e-05
1838,2.0,0.0027571043,0.6340905,0.36220777,4.7984035e-05,0.000280973,0.00046081963,4.9608325e-06,7.442808e-05,2.7160488e-05,1.1085136e-05,3.7296308e-05
1839,9.0,0.001046026,0.00012894318,0.00016796154,2.008369e-05,0.0038966811,0.0016705703,1.8919203e-05,1.1132171e-05,1.391199e-05,0.992124,0.00090182107
