id,true_0,score_0,score_1,score_2,score_3,score_4
388,3.0,0.4046692,0.11375348,0.22429003,0.23040202,0.026885264
389,0.0,0.74089414,0.06712947,0.116360806,0.06179929,0.0138162775
390,2.0,0.14443336,0.11374503,0.306901,0.2708959,0.16402468
391,1.0,0.22430848,0.14405617,0.2865909,0.2305639,0.11448056
392,1.0,0.25214437,0.19887733,0.24935453,0.18184187,0.11778188
393,2.0,0.2044793,0.12582567,0.2975317,0.28178537,0.09037795
394,3.0,0.17893685,0.15645368,0.2885507,0.23714598,0.13891275
395,0.0,0.221102,0.05938031,0.18866077,0.3736045,0.15725243
396,0.0,0.72397673,0.088796325,0.09081904,0.08061351,0.015794486
397,2.0,0.12929122,0.08803641,0.383052,0.3462547,0.053365674
398,2.0,0.24680649,0.13684326,0.32269442,0.2162316,0.077424176
399,2.0,0.19926657,0.12840715,0.28756005,0.24270703,0.14205916
400,0.0,0.3267938,0.1420644,0.1983592,0.29287156,0.03991102
401,2.0,0.18217486,0.16111071,0.38641915,0.17956555,0.09072975
402,3.0,0.22705767,0.112505294,0.27472264,0.30791545,0.07779897
403,0.0,0.66385025,0.06627933,0.12366664,0.107885905,0.038317867
404,4.0,0.25990316,0.1520665,0.277008,0.1959564,0.115065895
405,3.0,0.14790942,0.112643644,0.28165558,0.29596305,0.16182831
406,0.0,0.8019266,0.04131188,0.08353354,0.05892892,0.014299022
407,0.0,0.26393005,0.14115405,0.28322253,0.26874167,0.04295173
408,1.0,0.31232417,0.17483214,0.2871779,0.16887426,0.056791544
409,1.0,0.22895615,0.14753488,0.25371623,0.20453642,0.16525628
410,0.0,0.5530688,0.1199898,0.16033109,0.13035102,0.03625922
411,0.0,0.7633941,0.058773372,0.108197324,0.04916599,0.02046916
412,3.0,0.2098963,0.09551352,0.2372799,0.29580757,0.16150267
413,0.0,0.26329198,0.13140653,0.32339177,0.19535844,0.0865513
414,1.0,0.58869183,0.108406335,0.17102905,0.08907963,0.042793207
415,2.0,0.18366185,0.07942855,0.24850596,0.31099266,0.177411
416,2.0,0.22078058,0.10141127,0.34345138,0.2115338,0.12282301
417,4.0,0.16438623,0.09897009,0.2644207,0.3031128,0.16911016
418,2.0,0.28500775,0.10382266,0.31949207,0.17926435,0.11241316
419,1.0,0.2111369,0.110658266,0.19027461,0.32812294,0.15980726
420,2.0,0.25756073,0.10903449,0.24415846,0.2543198,0.13492651
421,3.0,0.22450699,0.116651155,0.28214827,0.25459218,0.1221014
422,0.0,0.39817896,0.13606659,0.26947135,0.11795892,0.07832416
423,2.0,0.154245,0.1473414,0.30307376,0.24324414,0.15209566
424,1.0,0.27825692,0.21212192,0.26486447,0.17118493,0.07357181
425,1.0,0.19233824,0.14353357,0.29736376,0.27560043,0.09116397
426,4.0,0.19712682,0.12894706,0.27211848,0.21812786,0.1836798
427,0.0,0.6298724,0.08024786,0.10988078,0.16082974,0.019169223
428,0.0,0.22600508,0.099997245,0.20911314,0.28076807,0.18411642
429,4.0,0.24259178,0.10573713,0.24807167,0.23633018,0.16726924
430,1.0,0.4043798,0.16385509,0.19960894,0.19793895,0.034217197
431,1.0,0.26024473,0.18950865,0.25152093,0.1721987,0.12652692
432,2.0,0.57656336,0.0933942,0.18914571,0.09746451,0.04343224
433,3.0,0.19972466,0.12103584,0.29677707,0.3129807,0.069481656
434,0.0,0.3821419,0.08308423,0.22761112,0.20241858,0.104744166
435,0.0,0.6900596,0.07144305,0.09023471,0.12976868,0.018493978
436,0.0,0.5256254,0.11782849,0.16178851,0.16007578,0.03468183
437,2.0,0.17323163,0.14012438,0.29903072,0.32803032,0.059582952
438,0.0,0.5472387,0.10295172,0.1611283,0.16683333,0.021847967
439,0.0,0.7405558,0.05954031,0.109303914,0.077823825,0.012776165
440,0.0,0.6813522,0.08220939,0.13432258,0.07179653,0.030319264
441,1.0,0.21106298,0.14126769,0.24682729,0.25751716,0.14332485
442,2.0,0.18177229,0.16026776,0.3530913,0.26438403,0.04048468
443,2.0,0.19095917,0.09678763,0.30987984,0.3080554,0.09431799
444,3.0,0.22173348,0.093735315,0.2729593,0.30914345,0.102428496
445,0.0,0.3277403,0.10088059,0.21934035,0.2350683,0.11697046
446,4.0,0.21494626,0.13690715,0.22223526,0.24739012,0.17852122
447,0.0,0.7891829,0.037747733,0.10439691,0.050408944,0.018263496
448,4.0,0.16992785,0.09520076,0.23144181,0.30976206,0.19366753
449,0.0,0.44248778,0.12900664,0.20933366,0.1706515,0.048520412
450,3.0,0.12787603,0.07104402,0.20754308,0.4457424,0.14779444
451,0.0,0.25275066,0.08425722,0.257676,0.28267753,0.12263863
452,2.0,0.28334147,0.12867966,0.2977284,0.20857048,0.08168002
453,0.0,0.68963766,0.06690315,0.09566843,0.13826346,0.009527311
454,0.0,0.48512906,0.093741134,0.1863597,0.21096922,0.023800904
455,0.0,0.8498014,0.03138185,0.053360865,0.05759302,0.007862849
456,0.0,0.21256243,0.116913415,0.32036498,0.28144142,0.06871773
457,0.0,0.6286892,0.0885379,0.14036329,0.11681352,0.025596043
458,1.0,0.26416162,0.21653521,0.2480526,0.14679722,0.12445332
459,2.0,0.19482303,0.08803759,0.24589665,0.31952214,0.15172058
460,0.0,0.46974903,0.1362438,0.19118442,0.17177351,0.031049239
461,0.0,0.5956072,0.08776082,0.14004685,0.15849888,0.018086268
462,1.0,0.29947025,0.16307212,0.2487453,0.17532696,0.11338538
463,4.0,0.22868904,0.09993791,0.29195732,0.2030809,0.17633489
464,0.0,0.2241825,0.24284223,0.260349,0.17884214,0.09378413
465,2.0,0.1748768,0.10671375,0.27956837,0.28923878,0.14960226
466,0.0,0.4170712,0.12328371,0.21730295,0.19138803,0.050954077
467,3.0,0.16104962,0.09503429,0.24583028,0.3750703,0.1230155
468,2.0,0.16912419,0.0805745,0.2559627,0.31390846,0.18043017
469,2.0,0.282335,0.11297174,0.30518672,0.1755301,0.123976424
470,0.0,0.4441404,0.10114409,0.17789444,0.24045673,0.036364358
471,2.0,0.23318869,0.10394796,0.3410892,0.24622001,0.07555411
472,4.0,0.14813527,0.06722456,0.19945203,0.4608554,0.12433267
473,2.0,0.15796413,0.10542572,0.30219394,0.2810528,0.15336339
474,2.0,0.1773665,0.112034544,0.28443405,0.27879608,0.14736879
475,3.0,0.14528713,0.09074716,0.2075599,0.4242231,0.1321826
476,2.0,0.1996659,0.110326864,0.3252362,0.21913444,0.1456366
477,0.0,0.5730912,0.13475816,0.1562734,0.11296159,0.022915572
478,0.0,0.4614579,0.1235811,0.1672438,0.21405122,0.033665963
479,0.0,0.6631092,0.08715949,0.1357475,0.09460646,0.019377336
480,0.0,0.68606895,0.072414406,0.09761595,0.1361279,0.007772804
481,4.0,0.1720881,0.12922397,0.2798489,0.26201347,0.15682553
482,2.0,0.19322143,0.09680572,0.30662978,0.30733794,0.09600515
483,3.0,0.17279345,0.11521212,0.2711103,0.3126732,0.12821095
484,2.0,0.19906959,0.1281203,0.34260774,0.25286806,0.07733428
485,0.0,0.21754359,0.08894887,0.22607319,0.33410737,0.13332699
486,2.0,0.18860906,0.087414145,0.2863301,0.30845413,0.12919256
487,1.0,0.3652858,0.11730432,0.22562349,0.17658363,0.11520277
488,2.0,0.23051351,0.18867207,0.27642652,0.19046658,0.11392132
489,2.0,0.23214282,0.1183085,0.30535156,0.17949322,0.16470397
490,0.0,0.17156105,0.30567324,0.17393287,0.3109258,0.03790709
491,3.0,0.1485503,0.11547181,0.28424534,0.34908086,0.102651656
492,3.0,0.17816103,0.07289045,0.21083125,0.36956376,0.16855349
493,1.0,0.21156858,0.19447061,0.37006047,0.15346116,0.07043912
494,0.0,0.57617784,0.08761891,0.14059727,0.16606295,0.02954297
495,3.0,0.2618359,0.10938773,0.2173221,0.28946218,0.12199212
496,0.0,0.31283778,0.10053332,0.23012377,0.22488725,0.13161792
497,0.0,0.87730545,0.036387406,0.045496028,0.036923144,0.003887999
498,2.0,0.1840323,0.13331828,0.33567148,0.24718115,0.09979677
499,3.0,0.16904363,0.092083514,0.27827686,0.39568922,0.06490679
500,0.0,0.25474167,0.10280966,0.3008618,0.21825723,0.12332961
501,0.0,0.28276566,0.10149422,0.24501638,0.2531497,0.117574066
502,0.0,0.4779779,0.08297082,0.20375453,0.14636153,0.088935144
503,0.0,0.24891184,0.1853992,0.2728435,0.19501574,0.09782969
504,2.0,0.18608433,0.08114336,0.28306708,0.3568464,0.092858866
505,0.0,0.20415893,0.076263465,0.20576373,0.38216665,0.13164721
506,0.0,0.77626884,0.048320323,0.08234736,0.07762039,0.015443102
507,3.0,0.1747044,0.067858845,0.21621941,0.413293,0.12792441
508,0.0,0.67157775,0.063971356,0.13239823,0.120847896,0.011204763
509,3.0,0.1494279,0.08562787,0.22259074,0.3824383,0.15991524
510,3.0,0.14807513,0.057518374,0.17732787,0.49067113,0.12640753
511,2.0,0.1524572,0.08802746,0.28999668,0.32289883,0.14661978
512,3.0,0.24323113,0.100483745,0.21818104,0.31442586,0.1236782
513,4.0,0.41205943,0.10104234,0.2336273,0.15753199,0.095738955
514,3.0,0.11983053,0.056651477,0.1873807,0.4862491,0.14988814
515,0.0,0.6264663,0.08925776,0.1521462,0.104875185,0.027254637
516,0.0,0.5448469,0.11741989,0.15082194,0.16072614,0.026185086
517,1.0,0.106226526,0.3494442,0.17734364,0.33157143,0.035414174
518,2.0,0.17837457,0.17595802,0.30518007,0.31116086,0.029326461
519,2.0,0.30609688,0.1510283,0.33749276,0.15397175,0.051410347
520,0.0,0.80006015,0.058583084,0.06837024,0.06376742,0.009219083
521,2.0,0.20969933,0.12937698,0.30256018,0.254987,0.10337656
522,0.0,0.82844454,0.038406033,0.07338383,0.048851866,0.010913823
523,3.0,0.21769312,0.078520186,0.19735153,0.4700816,0.036353562
524,2.0,0.14799862,0.07744312,0.24788816,0.38757756,0.13909246
525,1.0,0.19831839,0.10123461,0.23749618,0.3116767,0.15127407
526,3.0,0.21929403,0.08098344,0.23707646,0.32845694,0.13418914
527,1.0,0.50380975,0.15581648,0.155935,0.15416625,0.030272506
528,1.0,0.19086045,0.13355328,0.2626903,0.28005493,0.132841
529,0.0,0.80258715,0.04859291,0.08663939,0.046344902,0.015835682
530,3.0,0.19966559,0.108012035,0.24669452,0.260426,0.18520182
531,0.0,0.8001033,0.042589854,0.09751607,0.045087457,0.014703288
532,3.0,0.15212542,0.070196144,0.2354615,0.43788666,0.10433029
533,1.0,0.37549898,0.14329529,0.2405681,0.19240569,0.04823199
534,0.0,0.84200466,0.049524195,0.04573052,0.054571785,0.008168806
535,4.0,0.20211267,0.12038963,0.24200386,0.22114474,0.21434906
536,3.0,0.25474805,0.100352645,0.2487092,0.30157414,0.09461598
537,0.0,0.7029054,0.088511735,0.10546017,0.08583386,0.017288802
538,2.0,0.24526915,0.16525623,0.31463277,0.19736123,0.07748062
539,1.0,0.21767236,0.12830189,0.2113211,0.2586061,0.18409853
540,4.0,0.19340746,0.13115104,0.22920518,0.25404465,0.19219172
541,0.0,0.6343385,0.089040235,0.16650628,0.08041979,0.029695228
542,3.0,0.3000069,0.14921393,0.23354709,0.2686454,0.048586715
543,1.0,0.2795079,0.20670907,0.23190212,0.1640953,0.1177856
544,0.0,0.62258697,0.06648736,0.18502942,0.09872082,0.027175436
545,0.0,0.2739181,0.084334575,0.2384759,0.23496616,0.16830528
546,0.0,0.8477691,0.031902775,0.07981181,0.028069751,0.012446629
547,1.0,0.19364183,0.13653988,0.2938703,0.21738307,0.15856491
548,2.0,0.2293669,0.14819199,0.3164569,0.21154605,0.094438195
549,0.0,0.22454894,0.09952907,0.30653846,0.27347282,0.09591069
550,2.0,0.20428897,0.093019314,0.2353582,0.30334824,0.16398525
551,0.0,0.5053013,0.07921991,0.22947708,0.14421736,0.041784376
552,0.0,0.18273342,0.11527445,0.25760138,0.25883412,0.18555658
553,0.0,0.7726785,0.048833907,0.10157091,0.052056223,0.024860442
554,0.0,0.74499977,0.05960808,0.11538069,0.056230582,0.02378077
555,3.0,0.22005084,0.106780574,0.25335073,0.27680826,0.14300962
556,0.0,0.4133163,0.14657742,0.16138427,0.24148254,0.03723941
557,3.0,0.25957334,0.122324586,0.21167214,0.25940683,0.14702302
558,4.0,0.22131324,0.10329029,0.264548,0.29230306,0.1185454
559,0.0,0.7097504,0.082904756,0.10085799,0.09126894,0.015217912
560,0.0,0.23373018,0.099481024,0.23253062,0.3518925,0.08236562
561,1.0,0.10058296,0.4005675,0.1463063,0.31760642,0.03493685
562,3.0,0.1765074,0.06514422,0.17856279,0.42683253,0.1529531
563,0.0,0.22138414,0.10028589,0.2367242,0.28069338,0.16091236
564,0.0,0.5845273,0.110635966,0.15405403,0.11178388,0.03899885
565,0.0,0.6049338,0.081120655,0.17095555,0.10527481,0.03771519
566,4.0,0.23084764,0.1340274,0.2682347,0.20221038,0.16467987
567,0.0,0.7609341,0.072663985,0.08469465,0.074471086,0.0072361706
568,0.0,0.61167645,0.08774666,0.07967763,0.21568784,0.0052113943
569,1.0,0.17176145,0.11200972,0.27027842,0.29504997,0.15090048
570,0.0,0.67325586,0.08351043,0.13115266,0.09557635,0.01650462
571,1.0,0.16532817,0.16457683,0.30000263,0.3076715,0.062420826
572,3.0,0.17365235,0.1274119,0.28704724,0.22770871,0.18417984
573,3.0,0.14677215,0.081121325,0.2009113,0.42300957,0.14818573
574,3.0,0.16403155,0.10383734,0.23254155,0.34128308,0.1583065
575,0.0,0.6678581,0.07831906,0.12020665,0.10609468,0.027521525
576,3.0,0.23432325,0.08815592,0.2933373,0.31523088,0.06895269
577,2.0,0.21305063,0.1161168,0.3060677,0.21832354,0.14644136
578,0.0,0.82095665,0.049098417,0.08027171,0.03514148,0.014531826
579,4.0,0.2214517,0.14203076,0.24052705,0.21447854,0.18151198
580,4.0,0.17116496,0.13927113,0.30752605,0.26372623,0.11831172
581,2.0,0.21940547,0.14162192,0.32090622,0.18308719,0.13497926
582,4.0,0.16022722,0.107123554,0.26256707,0.27046055,0.19962157
583,3.0,0.43892202,0.13301775,0.21745016,0.16232057,0.048289534
584,0.0,0.29950646,0.10304578,0.22980927,0.23684146,0.13079704
585,0.0,0.72971004,0.06302631,0.08726926,0.10740154,0.012592876
586,1.0,0.21499544,0.12222151,0.24948364,0.27209765,0.14120173
587,0.0,0.7451979,0.04310209,0.11545435,0.07466386,0.021581685
588,0.0,0.6610746,0.088040136,0.10998413,0.124187775,0.016713439
589,2.0,0.19442187,0.12926419,0.3247286,0.25686005,0.094725296
590,0.0,0.6473307,0.07972627,0.10936522,0.15080969,0.01276809
591,0.0,0.23547474,0.10223677,0.2527875,0.26793,0.14157102
592,3.0,0.24364392,0.09081684,0.2295444,0.28018737,0.15580745
593,0.0,0.20960726,0.080825284,0.2001798,0.34644973,0.16293801
594,2.0,0.19862977,0.10794174,0.34117752,0.26660627,0.08564469
595,3.0,0.21821895,0.111910336,0.28559405,0.28046075,0.10381592
596,0.0,0.8555928,0.03959829,0.050582148,0.04903688,0.005189858
597,3.0,0.20988178,0.09092515,0.21194074,0.34925497,0.13799733
598,0.0,0.41024968,0.080071904,0.220396,0.17709659,0.112185895
599,3.0,0.21897583,0.095887825,0.25285494,0.2664823,0.16579911
600,0.0,0.7769899,0.06172658,0.05041269,0.10424887,0.0066219848
601,0.0,0.26845762,0.10374628,0.25699136,0.25034875,0.12045595
602,0.0,0.3599648,0.16427548,0.23562717,0.18472372,0.055408895
603,0.0,0.78554815,0.056932017,0.05425148,0.096895784,0.0063725044
604,2.0,0.15757641,0.08751429,0.26320875,0.3648688,0.12683178
605,0.0,0.62482244,0.08568733,0.11746816,0.1587846,0.013237516
606,0.0,0.48694256,0.12462615,0.1666488,0.18395618,0.037826195
607,0.0,0.25342533,0.14772013,0.33627477,0.17338113,0.08919867
608,0.0,0.7242236,0.06522085,0.08508873,0.11696115,0.0085057365
609,0.0,0.8193237,0.04204522,0.094530754,0.035663232,0.008437153
610,1.0,0.30295575,0.16264689,0.24140981,0.21055414,0.082433365
611,2.0,0.13766003,0.09695844,0.2634779,0.33644593,0.16545777
612,0.0,0.4238623,0.14786749,0.22139041,0.14505924,0.061820544
613,2.0,0.19027723,0.09903571,0.3156324,0.22793935,0.16711532
614,4.0,0.15757567,0.0753117,0.18080255,0.3838829,0.20242721
615,3.0,0.17885606,0.13700122,0.30042365,0.31138304,0.07233608
616,1.0,0.2814891,0.15703917,0.20517504,0.22289023,0.1334065
617,0.0,0.50196064,0.104399204,0.21343012,0.13238677,0.047823224
618,0.0,0.6732686,0.08721875,0.119639516,0.091248825,0.02862429
619,0.0,0.2168615,0.13518596,0.26104388,0.22981465,0.15709397
620,0.0,0.68264824,0.08545673,0.13100252,0.08549948,0.015393143
621,0.0,0.9169457,0.016285,0.039815605,0.019968439,0.0069853007
622,3.0,0.52250487,0.110729866,0.183384,0.12242472,0.060956523
623,0.0,0.22879483,0.13855699,0.27919456,0.1864409,0.16701269
624,0.0,0.8687533,0.03196701,0.05880596,0.034200266,0.0062734205
625,2.0,0.17113654,0.09581729,0.23533145,0.4243322,0.07338252
626,0.0,0.8347818,0.0394631,0.07694462,0.03641166,0.012398839
627,1.0,0.29623237,0.1923271,0.24366152,0.16191523,0.105863765
628,0.0,0.35867655,0.09773189,0.2306854,0.20892484,0.10398127
629,3.0,0.16532664,0.106306575,0.28839475,0.31309977,0.12687227
630,0.0,0.55037457,0.08406865,0.13658468,0.21050218,0.018469926
631,1.0,0.2797593,0.18061611,0.2358628,0.16561791,0.13814385
632,0.0,0.5546328,0.10773976,0.17782658,0.11809907,0.041701794
633,3.0,0.13060215,0.062246982,0.19680706,0.49582925,0.11451456
634,0.0,0.5654496,0.09896215,0.15570652,0.14771575,0.032166008
635,3.0,0.1699931,0.11072657,0.25449872,0.33516026,0.12962142
636,4.0,0.16511302,0.08655958,0.23861936,0.36548704,0.14422096
637,0.0,0.5895923,0.0953797,0.1418947,0.15518486,0.01794854
638,0.0,0.7264561,0.09018538,0.09275751,0.07628566,0.014315253
639,0.0,0.792005,0.052956857,0.05660484,0.0902649,0.008168466
640,0.0,0.6314789,0.08417358,0.14355639,0.11580336,0.024987731
641,3.0,0.13281207,0.1241449,0.2735,0.3851755,0.08436758
642,0.0,0.50243217,0.11624328,0.17948198,0.15452029,0.047322277
643,0.0,0.76019204,0.057938058,0.0997626,0.06752955,0.014577677
644,0.0,0.61669594,0.079046264,0.18306932,0.081890166,0.039298285
645,3.0,0.1581816,0.10669587,0.2370754,0.38451096,0.1135361
646,3.0,0.1861584,0.07440744,0.24711357,0.41352925,0.07879137
647,0.0,0.527705,0.092514046,0.16979052,0.18665507,0.023335384
648,0.0,0.5502802,0.09925556,0.20029326,0.10355958,0.04661138
649,0.0,0.21346238,0.07748699,0.23181775,0.31007087,0.16716203
650,1.0,0.6371013,0.12920448,0.10926676,0.10004091,0.024386559
651,0.0,0.3335761,0.12294738,0.2685011,0.19462426,0.08035116
652,0.0,0.66325283,0.08788861,0.11371459,0.118003204,0.017140795
653,0.0,0.27614078,0.109919794,0.2404376,0.21874395,0.15475787
654,2.0,0.28713948,0.20439504,0.301972,0.16143468,0.045058746
655,2.0,0.21185125,0.13866219,0.3127067,0.19646725,0.14031255
656,0.0,0.22624727,0.100742206,0.27312425,0.29787725,0.102009
657,3.0,0.12341178,0.09863221,0.21996716,0.49296847,0.06502043
658,4.0,0.22228378,0.10502539,0.21682528,0.25358814,0.20227742
659,0.0,0.4692498,0.13605979,0.20044084,0.14889836,0.045351237
660,3.0,0.23572037,0.1475232,0.2784222,0.17932682,0.15900737
661,1.0,0.29842943,0.14451794,0.26513657,0.2241369,0.06777916
662,0.0,0.20782934,0.07736172,0.25088435,0.36005127,0.10387332
663,3.0,0.46247926,0.102637164,0.17694424,0.2131207,0.044818595
664,2.0,0.14679864,0.09447015,0.27779713,0.33371326,0.14722079
665,0.0,0.60572815,0.07377124,0.15367223,0.114592835,0.05223551
666,2.0,0.30742475,0.11172977,0.2834558,0.17756023,0.119829506
667,0.0,0.2458759,0.09801478,0.2300541,0.26368228,0.16237289
668,2.0,0.2485638,0.14678384,0.27353698,0.29526415,0.035851233
669,1.0,0.4692346,0.12562954,0.17856413,0.19007908,0.036492653
670,3.0,0.20763975,0.102791876,0.2628177,0.2866651,0.14008552
671,0.0,0.4898618,0.11088335,0.20707026,0.15093422,0.041250322
672,2.0,0.11989275,0.09761709,0.24780521,0.36458316,0.17010178
673,1.0,0.3113455,0.10738567,0.2409707,0.2108089,0.12948923
674,2.0,0.16458645,0.12420102,0.31036893,0.22526312,0.17558052
675,1.0,0.22360373,0.16028674,0.25104776,0.20743884,0.15762295
676,1.0,0.101282336,0.12039929,0.24234428,0.36058906,0.175385
677,0.0,0.31005228,0.14177659,0.27626762,0.18602148,0.08588208
678,2.0,0.15863283,0.11079501,0.2557189,0.31823927,0.15661398
679,4.0,0.17099494,0.1284558,0.30239722,0.20075566,0.19739637
680,2.0,0.15391737,0.11966483,0.3720439,0.21211235,0.14226156
681,4.0,0.1704426,0.063098535,0.21793112,0.37778667,0.17074102
682,0.0,0.6889163,0.08248044,0.115807414,0.0912754,0.021520402
683,0.0,0.34071872,0.0966871,0.27914152,0.20593949,0.077513166
684,0.0,0.58363515,0.09238254,0.17433621,0.111258276,0.038387842
685,0.0,0.89921945,0.03592136,0.036275852,0.025587993,0.002995349
686,3.0,0.16679506,0.1007947,0.22063616,0.474756,0.037018012
687,3.0,0.3643197,0.12686294,0.22802685,0.2293585,0.051431973
688,0.0,0.3834813,0.1045706,0.18648629,0.2001529,0.12530895
689,3.0,0.44929177,0.13868843,0.21302576,0.15948981,0.039504223
690,0.0,0.64719665,0.08305054,0.11181911,0.14584021,0.012093553
691,3.0,0.41954753,0.11198868,0.22377948,0.20363878,0.04104547
692,3.0,0.19908914,0.11845521,0.23652068,0.4048649,0.041070048
693,1.0,0.20096342,0.17412032,0.28036895,0.21566969,0.12887764
694,0.0,0.43336633,0.13824752,0.23173533,0.15744184,0.0392089
695,0.0,0.8082878,0.05211966,0.062370975,0.07170576,0.0055157826
696,1.0,0.26036963,0.14792371,0.25342843,0.26667237,0.071605876
697,0.0,0.6957623,0.06685561,0.14898583,0.056535162,0.031861123
698,0.0,0.21737759,0.13370162,0.27523798,0.208223,0.16545977
699,3.0,0.2074676,0.14919208,0.2731244,0.24385254,0.12636335
700,2.0,0.1579192,0.09889564,0.24785995,0.3472748,0.14805043
701,2.0,0.27237064,0.10584549,0.27002448,0.22730988,0.12444949
702,0.0,0.7824624,0.05166313,0.067206115,0.090592235,0.00807613
703,1.0,0.26176077,0.1847353,0.26840514,0.21493241,0.07016638
704,0.0,0.75106883,0.062269527,0.10631441,0.05887543,0.021471824
705,0.0,0.23023325,0.09284454,0.23184969,0.28403944,0.16103317
706,0.0,0.2812181,0.15520844,0.22277094,0.18840306,0.15239947
707,0.0,0.7178944,0.06098025,0.1220639,0.072454676,0.026606789
708,2.0,0.20784427,0.16063866,0.28977674,0.21482967,0.12691063
709,1.0,0.18059377,0.13164657,0.24326105,0.2783513,0.1661473
710,3.0,0.17105368,0.10292348,0.21423523,0.3716883,0.14009929
711,2.0,0.26389277,0.15888928,0.33332312,0.16287638,0.08101849
712,4.0,0.12821579,0.09152125,0.24537924,0.34822574,0.18665792
713,3.0,0.19960585,0.09877392,0.24084643,0.3293085,0.13146527
714,1.0,0.20064658,0.1199876,0.23663826,0.30714285,0.13558477
715,1.0,0.20914169,0.12115851,0.2856651,0.2736294,0.110405326
716,1.0,0.21790463,0.12766324,0.26323816,0.23154555,0.15964839
717,4.0,0.20784752,0.102937154,0.2779391,0.23825337,0.17302282
718,0.0,0.66705304,0.065307975,0.12553276,0.13273147,0.009374812
719,0.0,0.6544145,0.08528223,0.1325508,0.101171754,0.026580736
720,0.0,0.4584374,0.15239163,0.18287076,0.15543737,0.050862804
721,2.0,0.17960511,0.14053082,0.346434,0.21971591,0.11371414
722,1.0,0.3824087,0.14275539,0.23763634,0.20521711,0.0319824
723,2.0,0.24145997,0.1385683,0.282805,0.28489995,0.0522668
724,4.0,0.28932592,0.10172358,0.24264126,0.20570628,0.16060293
725,3.0,0.16757803,0.085897826,0.20800272,0.47854495,0.05997647
726,0.0,0.5302725,0.10714178,0.18444306,0.13510212,0.04304056
727,0.0,0.7347854,0.056058567,0.11146566,0.07410608,0.023584433
728,0.0,0.7013701,0.093452424,0.09609505,0.08897528,0.020107178
729,3.0,0.1971652,0.13975228,0.25100976,0.30467564,0.10739712
730,3.0,0.18842931,0.110351555,0.2468366,0.2948038,0.15957882
731,2.0,0.21219723,0.16492009,0.30702248,0.18498926,0.13087092
732,2.0,0.15336198,0.06852022,0.24965754,0.38397273,0.14448744
733,3.0,0.18578692,0.11762461,0.2625113,0.30255035,0.13152683
734,2.0,0.24970227,0.17458506,0.24965204,0.222297,0.103763655
735,3.0,0.16340478,0.12472782,0.28270435,0.3346031,0.094559945
736,2.0,0.3263765,0.118950345,0.28358194,0.17875016,0.09234109
737,0.0,0.30666262,0.1074986,0.24358903,0.25987458,0.08237519
738,0.0,0.71170706,0.07131148,0.10450445,0.0931301,0.019346857
739,0.0,0.7792444,0.049666926,0.10154057,0.053088307,0.016459767
740,2.0,0.29372633,0.14529681,0.24124166,0.19266857,0.12706661
741,0.0,0.8850028,0.032529656,0.042124726,0.036723148,0.003619765
742,3.0,0.23156439,0.10830336,0.2634206,0.2724762,0.12423541
743,4.0,0.1504625,0.08681921,0.22750247,0.37333456,0.16188128
744,3.0,0.18339875,0.10447873,0.27475396,0.29176766,0.14560091
745,3.0,0.27716923,0.10786541,0.27985278,0.22911319,0.105999425
746,0.0,0.74865925,0.05229119,0.07830434,0.11310393,0.0076412084
747,1.0,0.11555896,0.37152746,0.19451268,0.27874672,0.03965413
748,0.0,0.74819607,0.07192103,0.08438529,0.083362944,0.0121346945
749,0.0,0.7352,0.050856292,0.10903411,0.08231032,0.022599235
750,0.0,0.74418664,0.078568175,0.094262496,0.06965893,0.013323802
751,2.0,0.16089971,0.12610956,0.3214375,0.33319813,0.058355097
752,0.0,0.5428755,0.10063926,0.1754847,0.13240598,0.048594493
753,0.0,0.7029281,0.073388815,0.12326679,0.08238779,0.018028421
754,0.0,0.3494734,0.09673535,0.21024318,0.24631472,0.09723338
755,4.0,0.21228558,0.098356254,0.25463206,0.28162545,0.15310073
756,0.0,0.6793407,0.06791037,0.09694529,0.14776869,0.008034903
757,3.0,0.18422802,0.085090786,0.2866868,0.34684476,0.09714958
758,2.0,0.15655819,0.115653165,0.32216534,0.24798216,0.15764122
759,1.0,0.24313977,0.121119246,0.2410743,0.24513088,0.14953578
760,1.0,0.2167124,0.121689424,0.23289707,0.28081492,0.1478862
761,4.0,0.1727622,0.090332076,0.20301186,0.35087615,0.18301773
762,3.0,0.18560879,0.12567423,0.24777728,0.2932051,0.1477346
763,0.0,0.8209185,0.05607853,0.056546394,0.05643652,0.0100200735
764,3.0,0.16989945,0.09782862,0.25378335,0.32648897,0.15199961
765,0.0,0.6838342,0.087306775,0.09819501,0.1182432,0.01242078
766,1.0,0.19001369,0.13544832,0.2619072,0.24452016,0.16811062
767,3.0,0.15841253,0.08216121,0.22800697,0.35517377,0.17624547
768,0.0,0.24509007,0.064357504,0.19156168,0.35208762,0.1469031
769,3.0,0.19886361,0.119636536,0.2456827,0.28054464,0.15527256
770,0.0,0.8139753,0.04076997,0.08429935,0.047677405,0.013277995
771,0.0,0.36812246,0.1544036,0.23197156,0.19912419,0.046378173
772,3.0,0.19714604,0.09458306,0.21299541,0.35160786,0.14366765
773,2.0,0.29175782,0.20274918,0.28209686,0.13496438,0.088431776
774,1.0,0.5484318,0.11034759,0.17276728,0.13422668,0.034226667
775,3.0,0.19007832,0.09697038,0.2992342,0.3337922,0.079924904
